PassengerId,y_proba
0417_02,0.0066630025
0417_03,0.9695416
0423_01,0.95355576
0425_01,0.09114883
0425_02,0.9830896
0425_03,0.97101796
0427_01,0.48882142
0428_01,0.5443942
0429_01,0.97376484
0429_02,0.97877747
0430_01,0.7075005
0431_01,0.96480775
0432_01,0.06877203
0433_01,0.97308654
0433_02,0.002946779
0434_01,0.97083414
0435_01,0.510789
0436_01,0.4782004
0436_02,0.16142207
0437_01,0.10902784
0437_02,0.653812
0438_01,0.9913236
0439_01,0.160338
0441_01,0.15091094
0442_01,0.6043715
0444_01,0.07100574
0444_02,0.053735893
0445_01,0.07522642
0445_02,0.10924057
0446_01,0.98380685
0447_01,0.61977994
0448_01,0.087745495
0448_02,0.5326048
0449_01,0.53483313
0452_01,0.6194399
0453_01,0.9906032
0453_02,0.9782617
0453_03,0.99230826
0454_01,0.97973275
0454_02,0.99236286
0454_03,0.9923062
0456_01,0.2082253
0457_01,0.55942863
0457_02,0.56423753
0457_03,0.54367405
0458_01,0.99147063
0459_01,0.081735305
0460_01,0.5129597
0461_01,0.73767495
0461_02,0.13730727
0461_03,0.73056644
0462_01,0.6858087
0463_01,0.052381713
0463_02,0.09638811
0465_01,0.042888444
0465_02,0.3071533
0466_01,0.5377451
0468_01,0.750169
0470_01,0.96670145
0470_02,0.96822166
0471_01,0.0026188758
0471_02,0.9853676
0472_01,0.23931322
0474_01,0.5982825
0475_01,0.12206661
0476_01,0.15845492
0476_02,0.966864
0476_03,0.976475
0477_01,0.05475051
0480_01,0.08299311
0481_01,0.5270082
0482_01,0.16067392
0482_02,0.17542309
0485_01,0.059510145
0487_01,0.02108009
0488_01,0.6639937
0490_01,0.5491133
0498_01,0.9693964
0498_02,0.993615
0499_01,0.9766099
0499_02,0.33241504
0500_01,0.43281695
0501_01,0.35418355
0502_01,0.45857254
0503_01,0.9281031
0503_02,0.11832668
0503_03,0.099583395
0504_01,0.9926077
0504_02,0.9929844
0504_03,0.982264
0504_04,0.84058505
0504_05,0.9937023
0504_06,0.9933418
0506_01,0.9670442
0507_01,0.41423786
0510_01,0.96214426
0512_01,0.9786281
0512_02,0.97902817
0513_01,0.54108405
0515_01,0.98989314
0516_01,0.06147204
0517_01,0.054783717
0518_01,0.94194585
0519_01,0.41864243
0520_01,0.18149082
0521_01,0.2823786
0522_01,0.367849
0523_01,0.29571015
0525_01,0.5899028
0527_01,0.13645647
0527_02,0.9738691
0528_01,0.0038181427
0529_01,0.56496304
0531_01,0.74734807
0531_02,0.64753217
0533_01,0.07520687
0534_01,0.003035749
0534_02,0.17737994
0537_01,0.07372453
0538_01,0.57895416
0539_01,0.9769499
0539_02,0.9851944
0539_03,0.98658866
0539_04,0.9779487
0539_05,0.007278712
0540_01,0.9664963
0540_02,0.08248675
0542_01,0.06816496
0545_01,0.101873316
0546_01,0.24419123
0547_01,0.5968142
0548_01,0.577185
0549_01,0.1778981
0549_02,0.97217137
0550_01,0.095889725
0551_01,0.10348953
0552_01,0.99476886
0553_01,0.9727863
0553_02,0.9616114
0555_01,0.9864234
0555_02,0.045268875
0556_01,0.8284236
0559_01,0.45103693
0560_01,0.59229267
0560_02,0.48261902
0560_03,0.08678382
0561_01,0.085612915
0563_01,0.1778493
0564_01,0.9838827
0564_02,0.9632471
0564_03,0.0067704003
0565_01,0.11442322
0566_01,0.6941253
0567_01,0.65165335
0568_01,0.06828254
0568_02,0.98400474
0569_01,0.50814575
0570_01,0.9411565
0571_01,0.98335904
0571_02,0.9694834
0571_03,0.971513
0571_04,0.9622523
0571_05,0.98604804
0571_06,0.015166117
0571_07,0.97193503
0572_01,0.07341971
0573_01,0.27720487
0575_01,0.939979
0576_01,0.7448728
0577_01,0.17528336
0579_01,0.63277376
0579_02,0.35141712
0580_01,0.38806534
0581_01,0.41611746
0582_01,0.9619752
0583_01,0.979881
0583_02,0.98608905
0583_03,0.96644056
0585_01,0.9694366
0585_02,0.9792555
0585_03,0.124330044
0586_01,0.9627983
0587_01,0.09349821
0588_01,0.5940886
0589_01,0.65762204
0590_01,0.05586683
0591_01,0.6223108
0593_01,0.037612952
0594_01,0.6323248
0594_02,0.11131797
0596_01,0.2327479
0597_01,0.5019335
0597_02,0.511526
0598_01,0.5035573
0599_01,0.95400983
0599_02,0.9477103
0599_03,0.048607595
0599_04,0.9754234
0600_01,0.98784345
0602_01,0.9677705
0602_02,0.23407139
0602_03,0.97525364
0603_01,0.12660797
0607_01,0.0056541115
0607_02,0.3980812
0607_03,0.17965814
0608_01,0.32641378
0609_01,0.19892487
0610_01,0.11273323
0611_01,0.49704275
0612_01,0.9318398
0614_01,0.34308872
0615_01,0.50170386
0615_02,0.38253385
0615_03,0.70407337
0618_01,0.49543107
0618_02,0.18412317
0619_01,0.99348557
0619_02,0.99539846
0623_01,0.51126933
0628_01,0.08912513
0629_01,0.05218877
0630_01,0.9609047
0631_01,0.9680847
0633_01,0.15975739
0634_01,0.30363742
0635_01,0.86857605
0635_02,0.122366264
0636_01,0.119965665
0636_02,0.0701741
0637_01,0.35097978
0638_01,0.9775544
0639_01,0.47809255
0641_01,0.033405613
0642_01,0.9572529
0642_02,0.9121811
0642_03,0.5196444
0642_04,0.9950286
0642_05,0.9949973
0643_01,0.1557561
0644_01,0.89934087
0645_01,0.10766413
0646_01,0.99496347
0647_01,0.97231126
0647_02,0.97330856
0647_03,0.44300455
0650_01,0.5543765
0653_01,0.6188761
0655_01,0.28366056
0656_01,0.03696036
0657_01,0.5593182
0657_02,0.36714852
0658_01,0.5050137
0659_01,0.4739274
0660_01,0.6668678
0661_01,0.05458095
0663_01,0.15491949
0664_01,0.0038471958
0665_01,0.96976954
0665_02,0.098481365
0668_01,0.12046964
0669_01,0.17969963
0671_01,0.4266705
0672_01,0.045600858
0674_01,0.4910696
0677_01,0.56020945
0678_01,0.49987927
0679_01,0.12481035
0680_01,0.61097616
0680_02,0.4336387
0680_03,0.39673817
0682_01,0.9740674
0683_01,0.3649817
0684_01,0.80696505
0684_02,0.96650356
0684_03,0.97977793
0685_01,0.36760184
0686_01,0.97532064
0686_02,0.060685713
0687_01,0.027624412
0688_01,0.04672474
0689_01,0.9896324
0690_01,0.96558607
0691_01,0.5427388
0691_02,0.6250093
0691_03,0.63414204
0693_01,0.9747394
0693_02,0.06773712
0696_01,0.47566018
0697_01,0.5597333
0699_01,0.98931575
0699_02,0.087022536
0701_01,0.9743936
0702_01,0.21706414
0703_01,0.44372973
0704_01,0.4502686
0705_01,0.61914706
0707_01,0.51929724
0709_01,0.94358116
0709_02,0.9752271
0709_03,0.9755274
0710_01,0.06734203
0712_01,0.036973696
0712_02,0.95841813
0713_01,0.061009035
0714_01,0.42114407
0714_02,0.4785562
0714_03,0.60739607
0714_04,0.6279864
0714_05,0.43610308
0714_06,0.66541517
0714_07,0.69433594
0715_01,0.9691581
0718_01,0.13705455
0719_01,0.323648
0724_01,0.027247915
0726_01,0.48454648
0727_01,0.16210395
0728_01,0.19726707
0729_01,0.5779918
0732_01,0.5997009
0733_01,0.13705948
0734_01,0.096583284
0736_01,0.24912909
0737_01,0.95842755
0738_01,0.9652708
0740_01,0.01622959
0740_02,0.98735845
0740_03,0.42814502
0743_01,0.5534921
0746_01,0.47581482
0750_01,0.16257362
0753_01,0.9731849
0753_02,0.029472154
0753_03,0.9847376
0754_01,0.9782432
0756_01,0.9953334
0756_02,0.0103485985
0756_03,0.9925487
0757_01,0.24031547
0761_01,0.94927394
0762_01,0.56796354
0764_01,0.4247464
0765_01,0.16660652
0765_02,0.10081628
0767_01,0.28235704
0768_01,0.008362223
0768_02,0.93980575
0769_01,0.99383295
0770_01,0.60694206
0770_02,0.43417785
0770_03,0.42208606
0770_04,0.47769853
0770_05,0.69931716
0770_06,0.41059402
0771_01,0.3998803
0772_01,0.0067895786
0772_02,0.97498685
0772_03,0.9300741
0772_04,0.9421317
0773_01,0.13755192
0776_01,0.83373207
0777_01,0.4106775
0779_01,0.17395894
0781_01,0.15506002
0782_01,0.9800665
0784_01,0.99422324
0785_01,0.07266111
0786_01,0.5412827
0787_01,0.37815478
0788_01,0.107701376
0789_01,0.029907139
0789_02,0.012497467
0789_03,0.9085577
0790_01,0.50424546
0791_01,0.5922676
0793_01,0.055038374
0794_01,0.97495085
0794_02,0.9761618
0795_01,0.0939077
0796_01,0.9859369
0797_01,0.108397335
0798_01,0.96600467
0799_01,0.2658227
0802_01,0.9733076
0805_01,0.82670057
0806_01,0.10627886
0806_02,0.44270438
0808_01,0.4707916
0809_01,0.914264
0809_02,0.08959689
0809_03,0.09759882
0809_04,0.9656287
0811_01,0.078937314
0811_02,0.9827844
0811_03,0.9686111
0813_01,0.9709274
0815_01,0.40711793
0816_01,0.008646495
0817_01,0.5972214
0818_01,0.935726
0819_01,0.59622926
0820_01,0.64311427
0820_02,0.11911842
0822_01,0.33525294
0823_01,0.57515395
0823_02,0.6620449
0824_01,0.10288819
0825_01,0.6174004
0826_01,0.46912807
0828_01,0.13618283
0828_02,0.25735152
0829_01,0.94557375
0830_01,0.091862515
0833_01,0.9745683
0834_01,0.08491787
0835_01,0.14637195
0836_01,0.3625536
0839_01,0.0071317437
0840_01,0.2901006
0845_01,0.30611145
0846_01,0.6210644
0848_01,0.96076787
0848_02,0.9755229
0849_01,0.9407333
0849_02,0.9944013
0850_01,0.5243448
0851_01,0.3433906
0853_01,0.8151136
0859_01,0.47874042
0860_01,0.20231739
0863_01,0.5283026
0863_02,0.49676576
0863_03,0.59215677
0865_01,0.9947564
0865_02,0.99474186
0867_01,0.6824413
0868_01,0.5330991
0869_01,0.5873898
0870_01,0.2092999
0871_01,0.9605451
0873_01,0.00957069
0874_01,0.6613497
0875_01,0.42282158
0876_01,0.61730415
0877_01,0.9859933
0878_01,0.14438131
0879_01,0.1791323
0881_01,0.050890252
0883_01,0.06906364
0885_01,0.48064345
0885_02,0.6590126
0889_01,0.7419916
0889_02,0.98278195
0890_01,0.25798568
0893_01,0.6341432
0898_01,0.4616029
0899_01,0.4680745
0899_02,0.59178185
0901_01,0.90438217
0902_01,0.14476499
0903_01,0.7276995
0904_01,0.14473398
0905_01,0.22903128
0906_01,0.64611626
0907_01,0.0048844847
0907_02,0.3211546
0910_01,0.47374514
0911_01,0.04863835
0911_02,0.09973512
0912_01,0.9864985
0913_01,0.0064982614
0915_01,0.0907364
0918_01,0.0783424
0919_01,0.1817425
0921_01,0.58952916
0922_01,0.9787132
0922_02,0.08648376
0923_01,0.9259655
0923_02,0.9923342
0924_01,0.42564896
0925_01,0.5032133
0925_02,0.9760959
0925_03,0.9719352
0926_01,0.99231964
0926_02,0.046860907
0927_01,0.5254291
0928_01,0.57551634
0930_01,0.08589973
0930_02,0.6925333
0931_01,0.09983882
0932_01,0.8827179
0933_01,0.7933197
0933_02,0.024409026
0935_01,0.12497863
0938_01,0.115164116
0938_02,0.70687354
0938_03,0.56621385
0939_01,0.80095613
0940_01,0.39424616
0941_01,0.05367971
0942_01,0.14122286
0944_01,0.12691167
0944_02,0.5462809
0946_01,0.13758275
0947_01,0.2603496
0949_01,0.8190672
0951_01,0.5443411
0952_01,0.25599748
0953_01,0.15960936
0955_01,0.7662102
0956_01,0.6662296
0957_01,0.96733916
0960_01,0.23875527
0961_01,0.55501485
0964_01,0.95998734
0964_02,0.97295636
0965_01,0.07934521
0966_01,0.06807837
0968_01,0.0858797
0969_01,0.96413547
0970_01,0.60773426
0971_01,0.4960604
0972_01,0.1735456
0975_01,0.6928908
0976_01,0.5212186
0978_01,0.15013209
0979_01,0.92426455
0982_01,0.48120722
0982_02,0.29441488
0983_01,0.66497177
0984_01,0.12480818
0984_02,0.62745667
0984_03,0.1765849
0984_04,0.46291244
0984_05,0.31665623
0984_06,0.44411048
0984_07,0.4899112
0984_08,0.37142047
0985_01,0.3490732
0987_01,0.12266933
0988_01,0.72840863
0988_02,0.26481435
0989_01,0.5015218
0990_01,0.36872604
0991_01,0.51899886
0992_01,0.91809016
0992_02,0.0056841886
0992_03,0.49313724
0992_04,0.060089376
0992_05,0.9883709
0992_06,0.04794787
0993_01,0.17276376
0994_01,0.4591952
0994_02,0.1761561
0995_01,0.986844
0997_01,0.5514877
0998_01,0.9712787
1000_01,0.17766407
1001_01,0.5710127
1002_01,0.95098644
1002_02,0.124445915
1002_03,0.98058647
1004_01,0.9657119
1005_01,0.09369387
1006_01,0.109377116
1006_02,0.66289544
1006_03,0.6050506
1008_01,0.99582607
1008_02,0.9946959
1011_01,0.06901679
1011_02,0.5585295
1012_01,0.48293528
1013_01,0.4610521
1014_01,0.97118306
1015_01,0.2553961
1017_01,0.12637798
1018_01,0.4468717
1019_01,0.86212736
1020_01,0.9596951
1022_01,0.09392853
1024_01,0.11952265
1024_02,0.7053049
1024_03,0.18731157
1024_04,0.7915133
1025_01,0.1202257
1026_01,0.44491565
1027_01,0.9165626
1027_02,0.11722452
1027_03,0.1276605
1027_04,0.9494781
1029_01,0.9603413
1030_01,0.11566329
1031_01,0.1634128
1032_01,0.559522
1033_01,0.4886503
1034_01,0.07147417
1035_01,0.7459186
1036_01,0.6289949
1038_01,0.18980895
1040_01,0.25482187
1041_01,0.9464482
1043_01,0.12159383
1045_01,0.82356393
1045_02,0.0050832448
1046_01,0.06733398
1047_01,0.37630603
1048_01,0.5924546
1049_01,0.96829754
1049_02,0.9579441
1051_01,0.30113235
1052_01,0.38905853
1053_01,0.1871785
1054_01,0.7036924
1056_01,0.96193683
1056_02,0.97705716
1057_01,0.9875247
1058_01,0.06867626
1060_01,0.17706919
1062_01,0.3401677
1063_01,0.07192533
1063_02,0.97035193
1065_01,0.9640624
1066_01,0.97165924
1068_01,0.5826107
1071_01,0.3736124
1075_01,0.9930261
1075_02,0.99263024
1076_01,0.39547318
1077_01,0.13051172
1078_01,0.7514461
1079_01,0.16460189
1080_01,0.7205906
1082_01,0.06701731
1083_01,0.9633739
1083_02,0.9652327
1083_03,0.04684076
1084_01,0.14613919
1085_01,0.3878733
1086_01,0.57212335
1086_02,0.3868574
1086_03,0.5863157
1086_04,0.13503967
1086_05,0.4444112
1088_01,0.5435719
1089_01,0.9892259
1089_02,0.29692328
1091_01,0.9720042
1093_01,0.094635956
1094_01,0.10962599
1095_01,0.95262617
1096_01,0.12410788
1097_01,0.6228989
1099_01,0.7540627
1100_01,0.13179593
1100_02,0.94178164
1100_03,0.0334931
1100_04,0.12285638
1102_01,0.09875118
1105_01,0.19853298
1108_01,0.19461982
1108_02,0.9763521
1110_01,0.01263922
1110_02,0.9889255
1112_01,0.98567784
1113_01,0.1656123
1114_01,0.05717982
1114_02,0.38931307
1115_01,0.54883456
1116_01,0.32185858
1116_02,0.94168884
1116_03,0.4431288
1117_01,0.08730531
1121_01,0.150705
1123_01,0.0053543923
1127_01,0.99452317
1129_01,0.095767945
1130_01,0.5806751
1130_02,0.82970965
1132_01,0.66758657
1133_01,0.18499793
1134_01,0.9716343
1136_01,0.85776776
1140_01,0.69431007
1140_02,0.99365246
1140_03,0.9961544
1141_01,0.53621215
1142_01,0.18636386
1144_01,0.34828028
1144_02,0.18077017
1144_03,0.2611919
1146_01,0.058480237
1147_01,0.96579033
1148_01,0.9892515
1148_02,0.005653499
1148_03,0.53300786
1148_04,0.9571656
1148_05,0.977094
1148_06,0.98056304
1148_07,0.03117607
1149_01,0.5925015
1149_02,0.40342072
1149_03,0.55415905
1149_04,0.61117035
1149_05,0.6595689
1150_01,0.7582677
1152_01,0.61397636
1153_01,0.51991063
1154_01,0.9399858
1154_02,0.9545287
1154_03,0.9793879
1155_01,0.46747583
1155_02,0.5589034
1156_01,0.072553836
1156_02,0.9934364
1161_01,0.9917164
1161_02,0.012667709
1162_01,0.9534137
1163_01,0.7244837
1165_01,0.38892335
1165_02,0.16862544
1165_03,0.96765137
1165_04,0.9724891
1166_01,0.37753773
1167_01,0.9740394
1168_01,0.15602355
1169_01,0.06443898
1170_01,0.17144425
1173_01,0.47166
1174_01,0.5582568
1175_01,0.96999586
1177_01,0.978231
1178_01,0.42713124
1179_01,0.99417627
1180_01,0.60327584
1182_01,0.9734385
1182_02,0.028376153
1182_03,0.72008777
1185_01,0.10375051
1186_01,0.50260556
1186_02,0.28407186
1186_03,0.5633158
1186_04,0.5189039
1186_05,0.33029425
1187_01,0.5074195
1187_02,0.45466667
1187_03,0.50101256
1188_01,0.06083946
1190_01,0.41964477
1191_01,0.05089061
1192_01,0.13966441
1193_01,0.9942657
1193_02,0.99587935
1195_01,0.55316895
1197_01,0.30395213
1198_01,0.6600837
1199_01,0.19761668
1203_01,0.01568707
1206_01,0.18073559
1208_01,0.121793754
1210_01,0.46167395
1210_02,0.11262126
1211_01,0.47093505
1211_02,0.26714942
1211_03,0.28379843
1211_04,0.4184859
1211_05,0.43537006
1211_06,0.5552207
1211_07,0.5711123
1212_01,0.101942964
1213_01,0.73710155
1214_01,0.67459756
1215_01,0.4428911
1216_01,0.45179182
1218_01,0.013624058
1220_01,0.34967098
1221_01,0.37675408
1221_02,0.04305745
1222_01,0.15180421
1223_01,0.9947283
1225_01,0.7763042
1228_01,0.82794935
1228_02,0.46610975
1229_01,0.4807324
1230_01,0.14637576
1231_01,0.50128084
1232_01,0.99450046
1232_02,0.027162226
1233_01,0.5566849
1234_01,0.7697554
1235_01,0.5613633
1236_01,0.21146926
1238_01,0.951194
1238_02,0.99365395
1239_01,0.21678428
1240_01,0.14347337
1242_01,0.9783995
1243_01,0.11745253
1243_02,0.050258104
1246_01,0.09317308
1248_01,0.51820165
1250_01,0.16925034
1254_01,0.1822395
1254_02,0.22673506
1255_01,0.9648569
1255_02,0.9738983
1256_01,0.07344139
1258_01,0.0069271335
1259_01,0.52411467
1260_01,0.57739806
1261_01,0.08414343
1263_01,0.15330103
1264_01,0.15527007
1267_01,0.5329956
1269_01,0.06991772
1271_01,0.65023726
1273_01,0.06807848
1274_01,0.22140802
1278_01,0.510235
1279_01,0.9873345
1280_01,0.626024
1281_01,0.5426057
1282_01,0.58730793
1283_01,0.0947648
1284_01,0.9650572
1285_01,0.39489493
1286_01,0.9740102
1287_01,0.97605526
1287_02,0.9773156
1287_03,0.1682918
1288_01,0.06258945
1289_01,0.29120162
1289_02,0.12980373
1291_01,0.058571275
1292_01,0.9528642
1292_02,0.38862067
1293_01,0.17859043
1294_01,0.913214
1294_02,0.9044231
1294_03,0.7485393
1295_01,0.08329332
1299_01,0.617656
1300_01,0.17580457
1302_01,0.8449525
1304_01,0.6816747
1304_02,0.60620034
1304_03,0.63471264
1304_04,0.50693536
1304_05,0.5521288
1304_06,0.7269176
1306_01,0.7263337
1306_02,0.9846772
1307_01,0.50701445
1308_01,0.97625387
1308_02,0.0031220582
1308_03,0.023778237
1308_04,0.9646093
1309_01,0.07993698
1310_01,0.031524263
1311_01,0.9570132
1311_02,0.10969148
1311_03,0.049093414
1312_01,0.7229294
1316_01,0.958671
1316_02,0.0071924054
1317_01,0.03849904
1322_01,0.5228265
1323_01,0.912332
1324_01,0.7748194
1324_02,0.6706901
1324_03,0.57857627
1325_01,0.77348274
1325_02,0.22107509
1325_03,0.57794696
1326_01,0.038652766
1326_02,0.07648962
1328_01,0.4682279
1330_01,0.07861294
1330_02,0.50563455
1331_01,0.577292
1332_01,0.27780688
1333_01,0.23101978
1335_01,0.5124495
1336_01,0.6039782
1337_01,0.18200749
1340_01,0.49399108
1342_01,0.1855524
1345_01,0.11757723
1347_01,0.59692323
1348_01,0.039506804
1348_02,0.9930818
1350_01,0.6838252
1350_02,0.049702335
