PassengerId,y_proba
0213_01,0.1367388
0216_01,0.04153569
0217_01,0.07626535
0219_01,0.5595195
0220_01,0.34933168
0220_02,0.3948393
0220_03,0.5974336
0220_04,0.40130252
0220_05,0.095794715
0220_06,0.62063026
0220_07,0.6130293
0221_01,0.17555937
0221_02,0.14812161
0221_03,0.050885823
0221_04,0.51021624
0221_05,0.041141428
0221_06,0.04395016
0221_07,0.56577474
0222_01,0.12717953
0222_02,0.9783978
0222_03,0.6175641
0223_01,0.59468645
0224_01,0.04300436
0225_01,0.47632852
0229_01,0.11752461
0231_01,0.025113676
0232_01,0.56153786
0233_01,0.044487953
0234_01,0.49631175
0237_01,0.9593117
0239_01,0.15539975
0240_01,0.9630317
0241_01,0.007979421
0242_01,0.42163464
0243_01,0.49991676
0244_01,0.7853009
0244_02,0.9804824
0245_01,0.98292935
0245_02,0.004387445
0246_01,0.0830322
0248_01,0.019088762
0250_01,0.38375157
0251_01,0.9703435
0252_01,0.3130738
0253_01,0.462708
0254_01,0.22835758
0255_01,0.8942477
0257_01,0.115295
0257_02,0.97655284
0258_01,0.18574047
0260_01,0.1376563
0261_01,0.14077224
0263_01,0.4676709
0265_01,0.9753707
0267_01,0.1448165
0269_01,0.7289519
0270_01,0.10833511
0275_01,0.9871364
0277_01,0.9045532
0278_01,0.06718393
0278_02,0.12292017
0281_01,0.925563
0282_01,0.7461924
0283_01,0.57625496
0283_02,0.42029288
0285_01,0.90264523
0285_02,0.95919985
0286_01,0.5182019
0287_01,0.97357315
0287_02,0.09755009
0288_01,0.20867422
0289_01,0.9942806
0290_01,0.8844088
0290_02,0.9926904
0290_03,0.9929558
0290_04,0.9844449
0291_01,0.9110251
0294_01,0.9923132
0297_01,0.57100385
0298_01,0.9794577
0301_01,0.82144326
0302_01,0.08649578
0303_01,0.6839857
0304_01,0.0062953723
0305_01,0.028275203
0306_01,0.23808864
0307_01,0.8722357
0309_01,0.23009036
0310_01,0.005786771
0313_01,0.337611
0313_02,0.64403176
0313_03,0.11447697
0313_04,0.7383445
0314_01,0.07541013
0315_01,0.661782
0316_01,0.9888656
0316_02,0.9902586
0320_01,0.29428202
0320_02,0.2947368
0321_01,0.19038227
0322_01,0.6998623
0324_01,0.67475
0326_01,0.5071515
0327_01,0.5117657
0330_01,0.97706884
0330_02,0.98572814
0330_03,0.72558516
0331_01,0.09844967
0333_01,0.9777885
0334_01,0.015711827
0336_01,0.13503265
0337_01,0.98295146
0337_02,0.060200915
0337_03,0.9672484
0338_01,0.5518696
0340_01,0.9949843
0341_01,0.52774125
0343_01,0.09072221
0345_01,0.6511881
0346_01,0.81598705
0347_01,0.37166706
0348_01,0.9425245
0348_02,0.48381007
0350_01,0.64241004
0352_01,0.41312155
0355_01,0.7023631
0356_01,0.9857446
0357_01,0.29162067
0358_01,0.47545084
0358_02,0.5836461
0359_01,0.34903255
0360_01,0.16307105
0361_01,0.1281596
0365_01,0.12927265
0368_01,0.25463253
0368_02,0.9775285
0369_01,0.21468039
0370_01,0.09752672
0371_01,0.9705153
0372_01,0.020915695
0373_01,0.50561535
0375_01,0.40771782
0376_01,0.46211675
0377_01,0.018659525
0378_01,0.0059790825
0378_02,0.99275625
0378_03,0.014146614
0378_04,0.99079794
0378_05,0.99156505
0378_06,0.33276975
0378_07,0.99149793
0379_01,0.14970906
0380_01,0.9673859
0381_01,0.98486114
0381_02,0.98757255
0382_01,0.108259164
0383_01,0.010775187
0383_02,0.57920134
0384_01,0.7082014
0384_02,0.5021529
0385_01,0.20043077
0387_01,0.4599586
0388_01,0.6760327
0389_01,0.16203651
0391_01,0.9001681
0392_01,0.11364422
0395_01,0.0070440117
0395_02,0.016897079
0396_01,0.48767313
0397_01,0.97170824
0398_01,0.007941927
0401_01,0.07231489
0401_02,0.03571741
0402_01,0.9268571
0403_01,0.24255638
0405_01,0.14582467
0407_01,0.02469085
0407_02,0.24203546
0407_03,0.5084836
0408_01,0.0880503
0409_01,0.7122843
0410_01,0.20697133
0411_01,0.0841895
0412_01,0.9354339
0413_01,0.100226015
0415_01,0.6310778
0417_01,0.9817675
0417_02,0.0067754625
0417_03,0.97164494
0423_01,0.9582953
0425_01,0.095446244
0425_02,0.98316723
0425_03,0.9727261
0427_01,0.46358243
0428_01,0.58469826
0429_01,0.9711208
0429_02,0.9794833
0430_01,0.7028573
0431_01,0.96668655
0432_01,0.061556023
0433_01,0.9729418
0433_02,0.003914261
0434_01,0.97272843
0435_01,0.5078174
0436_01,0.45327234
0436_02,0.15262654
0437_01,0.11322875
0437_02,0.6451791
0438_01,0.9917665
0439_01,0.17142327
0441_01,0.15149239
0442_01,0.5968732
0444_01,0.065911755
0444_02,0.052532684
0445_01,0.07673873
0445_02,0.100159116
0446_01,0.98572385
0447_01,0.63766557
0448_01,0.0842332
0448_02,0.5214354
0449_01,0.5412479
0452_01,0.6296313
0453_01,0.9903724
0453_02,0.97664416
0453_03,0.9919642
0454_01,0.98257756
0454_02,0.99292487
0454_03,0.9927779
0456_01,0.20823473
0457_01,0.55818635
0457_02,0.55653
0457_03,0.532294
0458_01,0.9915571
0459_01,0.08898792
0460_01,0.52335554
0461_01,0.7494411
0461_02,0.1249235
0461_03,0.72137517
0462_01,0.699563
0463_01,0.050498072
0463_02,0.09563965
0465_01,0.042985015
0465_02,0.31813657
0466_01,0.52615553
0468_01,0.77145934
0470_01,0.9680106
0470_02,0.96880174
0471_01,0.0027046253
0471_02,0.98479474
0472_01,0.23383388
0474_01,0.60158706
0475_01,0.12867722
0476_01,0.15046681
0476_02,0.96739906
0476_03,0.9793951
0477_01,0.051881913
0480_01,0.09069725
0481_01,0.529924
0482_01,0.16118233
0482_02,0.16951826
0485_01,0.06375705
0487_01,0.02225097
0488_01,0.67376405
0490_01,0.5501812
0498_01,0.9690641
0498_02,0.99347115
0499_01,0.97820854
0499_02,0.3416855
0500_01,0.39899784
0501_01,0.37822586
0502_01,0.44474003
0503_01,0.926791
0503_02,0.10724296
0503_03,0.11432527
0504_01,0.99232143
0504_02,0.99278224
0504_03,0.9807788
0504_04,0.8454464
0504_05,0.9935121
0504_06,0.9929905
0506_01,0.9674997
0507_01,0.40971357
0510_01,0.95543224
0512_01,0.9795075
0512_02,0.9806163
0513_01,0.54081076
0515_01,0.99014527
0516_01,0.0684582
0517_01,0.055632513
0518_01,0.9425517
0519_01,0.41406626
0520_01,0.17892092
0521_01,0.25435817
0522_01,0.37106878
0523_01,0.3073163
0525_01,0.60081095
0527_01,0.1347352
0527_02,0.9745298
0528_01,0.0042821616
0529_01,0.5518535
0531_01,0.7368368
0531_02,0.6484364
0533_01,0.076439634
0534_01,0.0029697758
0534_02,0.20130593
0537_01,0.06911683
0538_01,0.5813998
0539_01,0.9782049
0539_02,0.98651844
0539_03,0.9868301
0539_04,0.9775312
0539_05,0.0069232057
0540_01,0.9669915
0540_02,0.080112405
0542_01,0.06142367
0545_01,0.10346262
0546_01,0.21509983
0547_01,0.603234
0548_01,0.56285655
0549_01,0.17676136
0549_02,0.9730043
0550_01,0.083582886
0551_01,0.10366258
0552_01,0.99452484
0553_01,0.9737303
0553_02,0.95968974
0555_01,0.98644173
0555_02,0.043560226
0556_01,0.82383955
0559_01,0.4542507
0560_01,0.5925916
0560_02,0.4863012
0560_03,0.08308565
0561_01,0.08417837
0563_01,0.16476472
0564_01,0.98412645
0564_02,0.9647685
0564_03,0.0063345665
0565_01,0.107646
0566_01,0.7134554
0567_01,0.6574721
0568_01,0.070127614
0568_02,0.9861342
0569_01,0.51408803
0570_01,0.9370696
0571_01,0.984552
0571_02,0.9704526
0571_03,0.9732565
0571_04,0.96163446
0571_05,0.98630184
0571_06,0.013810474
0571_07,0.9725745
0572_01,0.07603867
0573_01,0.27374747
0575_01,0.94005966
0576_01,0.74717027
0577_01,0.16953994
0579_01,0.63030416
0579_02,0.31938502
0580_01,0.385748
0581_01,0.43341753
0582_01,0.9606777
0583_01,0.9814757
0583_02,0.98783606
0583_03,0.9679289
0585_01,0.96924984
0585_02,0.9782728
0585_03,0.13092367
0586_01,0.9626893
0587_01,0.10455673
0588_01,0.6010694
0589_01,0.6598975
0590_01,0.06098657
0591_01,0.6215666
0593_01,0.041660868
0594_01,0.63015765
0594_02,0.10509004
0596_01,0.21464938
0597_01,0.49612942
0597_02,0.51236755
0598_01,0.5118087
0599_01,0.95445
0599_02,0.9478778
0599_03,0.042621017
0599_04,0.97865355
0600_01,0.9886215
0602_01,0.96755236
0602_02,0.25227344
0602_03,0.97443795
0603_01,0.12352548
0607_01,0.005568285
0607_02,0.406696
0607_03,0.17006658
0608_01,0.332411
0609_01,0.18326132
0610_01,0.11330977
0611_01,0.485396
0612_01,0.93101966
0614_01,0.3256737
0615_01,0.4975176
0615_02,0.3863193
0615_03,0.6994961
0618_01,0.49569476
0618_02,0.19754833
0619_01,0.9933334
0619_02,0.9953044
0623_01,0.5271991
0628_01,0.09222833
0629_01,0.054424345
0630_01,0.9628796
0631_01,0.9687921
0633_01,0.17298944
0634_01,0.30746534
0635_01,0.8735179
0635_02,0.12607476
0636_01,0.12479592
0636_02,0.07468584
0637_01,0.3648032
0638_01,0.9790525
0639_01,0.45186672
0641_01,0.036111686
0642_01,0.9550459
0642_02,0.9156062
0642_03,0.51564765
0642_04,0.99491334
0642_05,0.9948843
0643_01,0.15629591
0644_01,0.894008
0645_01,0.09943972
0646_01,0.99507236
0647_01,0.97315174
0647_02,0.97402966
0647_03,0.41526562
0650_01,0.54542595
0653_01,0.6356057
0655_01,0.2599837
0656_01,0.0389586
0657_01,0.5717307
0657_02,0.38074854
0658_01,0.47233713
0659_01,0.48051482
0660_01,0.67610914
0661_01,0.05018271
0663_01,0.16207483
0664_01,0.0040564314
0665_01,0.9699637
0665_02,0.09060072
0668_01,0.11865049
0669_01,0.1809289
0671_01,0.4138093
0672_01,0.042291522
0674_01,0.49291238
0677_01,0.56674296
0678_01,0.49585614
0679_01,0.12932487
0680_01,0.6080574
0680_02,0.42683658
0680_03,0.39175633
0682_01,0.9738007
0683_01,0.3652301
0684_01,0.8044902
0684_02,0.9624739
0684_03,0.9789867
0685_01,0.3495089
0686_01,0.97571
0686_02,0.06500752
0687_01,0.02708585
0688_01,0.04382132
0689_01,0.99006724
0690_01,0.9668599
0691_01,0.51986754
0691_02,0.64539593
0691_03,0.6348275
0693_01,0.97405714
0693_02,0.06783522
0696_01,0.47154447
0697_01,0.5713389
0699_01,0.9891334
0699_02,0.09114733
0701_01,0.9757478
0702_01,0.22373322
0703_01,0.44719824
0704_01,0.4469962
0705_01,0.63754493
0707_01,0.51861787
0709_01,0.94137174
0709_02,0.97366756
0709_03,0.9724474
0710_01,0.071913235
0712_01,0.03812877
0712_02,0.95485044
0713_01,0.06596706
0714_01,0.44061366
0714_02,0.48009786
0714_03,0.6098064
0714_04,0.62448204
0714_05,0.43395326
0714_06,0.65452135
0714_07,0.6770055
0715_01,0.968398
0718_01,0.13619596
0719_01,0.31963012
0724_01,0.030157065
0726_01,0.48923323
0727_01,0.165219
0728_01,0.18085724
0729_01,0.5857384
0732_01,0.6269738
0733_01,0.13974738
0734_01,0.09589321
0736_01,0.23573823
0737_01,0.95455647
0738_01,0.9658736
0740_01,0.018732173
0740_02,0.98718655
0740_03,0.41680428
0743_01,0.5499475
0746_01,0.47873825
0750_01,0.15631117
0753_01,0.9701639
0753_02,0.028995324
0753_03,0.98330027
0754_01,0.97995895
0756_01,0.99500453
0756_02,0.009209713
0756_03,0.99236387
0757_01,0.25297278
0761_01,0.9468474
0762_01,0.5670313
0764_01,0.43032393
0765_01,0.18783718
0765_02,0.102064356
0767_01,0.27743462
0768_01,0.008826679
0768_02,0.94072384
0769_01,0.99380046
0770_01,0.5930067
0770_02,0.4199789
0770_03,0.4196038
0770_04,0.4763054
0770_05,0.6942741
0770_06,0.3980325
0771_01,0.40850082
0772_01,0.006033921
0772_02,0.9719136
0772_03,0.9260301
0772_04,0.9468957
0773_01,0.1369929
0776_01,0.8275783
0777_01,0.36253467
0779_01,0.17433237
0781_01,0.14578867
0782_01,0.97957355
0784_01,0.99368393
0785_01,0.07613741
0786_01,0.53027636
0787_01,0.38070914
0788_01,0.1020778
0789_01,0.03119214
0789_02,0.012293027
0789_03,0.8993599
0790_01,0.4993867
0791_01,0.59574383
0793_01,0.06301578
0794_01,0.97802263
0794_02,0.9781007
0795_01,0.09971892
0796_01,0.9865221
0797_01,0.106205605
0798_01,0.9671145
0799_01,0.25185618
0802_01,0.9728091
0805_01,0.8436663
0806_01,0.1004252
0806_02,0.44022116
0808_01,0.44716278
0809_01,0.9099278
0809_02,0.10118916
0809_03,0.08804683
0809_04,0.9628645
0811_01,0.07749807
0811_02,0.9813379
0811_03,0.9656963
0813_01,0.97152716
0815_01,0.37138367
0816_01,0.007666341
0817_01,0.58330494
0818_01,0.93732333
0819_01,0.60153896
0820_01,0.63277936
0820_02,0.12443532
0822_01,0.32640982
0823_01,0.56217724
0823_02,0.663798
0824_01,0.09410968
0825_01,0.6217126
0826_01,0.48509148
0828_01,0.13601395
0828_02,0.25226808
0829_01,0.9402441
0830_01,0.091752045
0833_01,0.9748922
0834_01,0.09181626
0835_01,0.13086134
0836_01,0.3756016
0839_01,0.006401482
0840_01,0.28292572
0845_01,0.31006533
0846_01,0.6168602
0848_01,0.95874506
0848_02,0.9747642
0849_01,0.9386111
0849_02,0.9944635
0850_01,0.54568446
0851_01,0.34302875
0853_01,0.81317955
0859_01,0.48548776
0860_01,0.20394339
0863_01,0.5256058
0863_02,0.4868925
0863_03,0.5815888
0865_01,0.99428695
0865_02,0.99492854
0867_01,0.6770623
0868_01,0.51776874
0869_01,0.61684006
0870_01,0.23591381
0871_01,0.96084297
0873_01,0.010087539
0874_01,0.65969217
0875_01,0.4116536
0876_01,0.6040585
0877_01,0.98800635
0878_01,0.16429824
0879_01,0.17759776
0881_01,0.053677186
0883_01,0.065631635
0885_01,0.48442492
0885_02,0.6595266
0889_01,0.73377955
0889_02,0.9821421
0890_01,0.25709063
0893_01,0.63685536
0898_01,0.44786662
0899_01,0.47948852
0899_02,0.58336157
0901_01,0.89927536
0902_01,0.14390096
0903_01,0.7446449
0904_01,0.15361045
0905_01,0.22426675
0906_01,0.63451195
0907_01,0.004743944
0907_02,0.32556087
0910_01,0.47495922
0911_01,0.044812024
0911_02,0.0982346
0912_01,0.9857292
0913_01,0.0068764375
0915_01,0.09231498
0918_01,0.086534664
0919_01,0.16013132
0921_01,0.5834294
0922_01,0.9794753
0922_02,0.09026504
0923_01,0.92835397
0923_02,0.99226075
0924_01,0.4156481
0925_01,0.47206497
0925_02,0.9784345
0925_03,0.9730111
0926_01,0.9918448
0926_02,0.041575823
0927_01,0.5476716
0928_01,0.5699985
0930_01,0.086830735
0930_02,0.7002247
0931_01,0.10049834
0932_01,0.8857159
0933_01,0.83521444
0933_02,0.022236723
0935_01,0.12373396
0938_01,0.11637977
0938_02,0.6922071
0938_03,0.5415806
0939_01,0.8178944
0940_01,0.37898114
0941_01,0.052874245
0942_01,0.13696021
0944_01,0.11325783
0944_02,0.5498293
0946_01,0.13571495
0947_01,0.25171185
0949_01,0.82479364
0951_01,0.5430466
0952_01,0.25085962
0953_01,0.17232761
0955_01,0.7763333
0956_01,0.666476
0957_01,0.96678036
0960_01,0.25233084
0961_01,0.57293624
0964_01,0.9621368
0964_02,0.9743709
0965_01,0.08043158
0966_01,0.069437474
0968_01,0.079875514
0969_01,0.9646811
0970_01,0.5917266
0971_01,0.49823517
0972_01,0.1702442
0975_01,0.68327934
0976_01,0.5161852
0978_01,0.15612848
0979_01,0.9294702
0982_01,0.48154056
0982_02,0.29091936
0983_01,0.67137486
0984_01,0.11782979
0984_02,0.63339245
0984_03,0.16605012
0984_04,0.45674294
0984_05,0.32243428
0984_06,0.44971368
0984_07,0.4875134
0984_08,0.3698114
0985_01,0.33234626
0987_01,0.12171721
0988_01,0.7309857
0988_02,0.24920155
0989_01,0.50901955
0990_01,0.38035133
0991_01,0.51554763
0992_01,0.92529577
0992_02,0.0057055554
0992_03,0.48900044
0992_04,0.056212563
0992_05,0.9887551
0992_06,0.049436558
0993_01,0.16856804
0994_01,0.4337308
0994_02,0.17003952
0995_01,0.98824364
0997_01,0.5568301
0998_01,0.96988004
1000_01,0.17435718
1001_01,0.53476834
1002_01,0.9517964
1002_02,0.12565066
1002_03,0.9814555
1004_01,0.96460474
1005_01,0.10370369
1006_01,0.10483219
1006_02,0.6646267
1006_03,0.5903422
1008_01,0.99583524
1008_02,0.99431175
1011_01,0.064090565
1011_02,0.5534915
1012_01,0.48828718
1013_01,0.45153764
1014_01,0.9714644
1015_01,0.26775393
1017_01,0.12007273
1018_01,0.4442935
1019_01,0.8407399
1020_01,0.9590225
1022_01,0.093477055
1024_01,0.13025361
1024_02,0.70914966
1024_03,0.17473537
1024_04,0.79107195
1025_01,0.11882157
1026_01,0.41918293
1027_01,0.916429
1027_02,0.11891321
1027_03,0.11110992
1027_04,0.9491384
1029_01,0.9590568
1030_01,0.116951235
1031_01,0.15575965
1032_01,0.5597762
1033_01,0.49702296
1034_01,0.073183455
1035_01,0.7430583
1036_01,0.62762415
1038_01,0.19781028
1040_01,0.23379122
1041_01,0.9469904
1043_01,0.11337046
1045_01,0.8321905
1045_02,0.0049034753
1046_01,0.07355826
1047_01,0.36717936
1048_01,0.5913446
1049_01,0.96987665
1049_02,0.9561899
1051_01,0.2975402
1052_01,0.39399338
1053_01,0.19431172
1054_01,0.69754595
1056_01,0.95972127
1056_02,0.9780295
1057_01,0.9879925
1058_01,0.06321911
1060_01,0.18492717
1062_01,0.322297
1063_01,0.07080844
1063_02,0.97083914
1065_01,0.9648935
1066_01,0.97341645
1068_01,0.57371074
1071_01,0.37071216
1075_01,0.99359024
1075_02,0.9934372
1076_01,0.40418154
1077_01,0.12885277
1078_01,0.75721645
1079_01,0.1612812
1080_01,0.7046368
1082_01,0.062805586
1083_01,0.96376604
1083_02,0.96596295
1083_03,0.05142544
1084_01,0.14269072
1085_01,0.3921583
1086_01,0.58988655
1086_02,0.36695623
1086_03,0.5839091
1086_04,0.1333634
1086_05,0.43287715
1088_01,0.53635037
1089_01,0.98979574
1089_02,0.287489
1091_01,0.9738136
1093_01,0.0990623
1094_01,0.12473059
1095_01,0.9518192
1096_01,0.108642675
1097_01,0.6323145
1099_01,0.7554901
1100_01,0.123180225
1100_02,0.93931895
1100_03,0.03578862
1100_04,0.11859282
1102_01,0.097549446
1105_01,0.1897426
1108_01,0.2124789
1108_02,0.97542393
1110_01,0.011730048
1110_02,0.9893292
1112_01,0.9853292
1113_01,0.15870485
1114_01,0.053220082
1114_02,0.3606764
1115_01,0.53972846
1116_01,0.31448033
1116_02,0.9422182
1116_03,0.4380478
1117_01,0.08671977
1121_01,0.1559466
1123_01,0.0056056352
1127_01,0.9949128
1129_01,0.09197313
1130_01,0.587036
1130_02,0.83817333
1132_01,0.67487127
1133_01,0.18388551
1134_01,0.9681327
1136_01,0.8656629
1140_01,0.6926846
1140_02,0.9944362
1140_03,0.99643856
1141_01,0.5307792
1142_01,0.19780953
1144_01,0.34455517
1144_02,0.19163264
1144_03,0.27105623
1146_01,0.057715617
1147_01,0.96863365
1148_01,0.9891886
1148_02,0.0055640503
1148_03,0.5456314
1148_04,0.96373636
1148_05,0.97572553
1148_06,0.9819527
1148_07,0.03217872
1149_01,0.60108364
1149_02,0.40774256
1149_03,0.5391732
1149_04,0.622249
1149_05,0.6528787
1150_01,0.7682399
1152_01,0.6100282
1153_01,0.5138405
1154_01,0.94545585
1154_02,0.95944375
1154_03,0.98136836
1155_01,0.47166818
1155_02,0.5424494
1156_01,0.07401498
1156_02,0.993959
1161_01,0.99326926
1161_02,0.012643168
1162_01,0.9592121
1163_01,0.7145341
1165_01,0.40465352
1165_02,0.16026631
1165_03,0.96922475
1165_04,0.97348416
1166_01,0.39760533
1167_01,0.97397953
1168_01,0.14744978
1169_01,0.06429714
1170_01,0.16299821
1173_01,0.48892704
1174_01,0.56135887
1175_01,0.9703423
1177_01,0.97982
1178_01,0.4354887
1179_01,0.99464685
1180_01,0.6142558
1182_01,0.9752405
1182_02,0.02983745
1182_03,0.72587115
1185_01,0.097983226
1186_01,0.49232826
1186_02,0.27431446
1186_03,0.53557587
1186_04,0.5280432
1186_05,0.3334773
1187_01,0.4993585
1187_02,0.44743964
1187_03,0.4884936
1188_01,0.06487309
1190_01,0.41209882
1191_01,0.055808723
1192_01,0.12726764
1193_01,0.99412125
1193_02,0.99591607
1195_01,0.55787003
1197_01,0.32812202
1198_01,0.68648833
1199_01,0.19518939
1203_01,0.012976737
1206_01,0.18315919
1208_01,0.12319
1210_01,0.47278327
1210_02,0.10357991
1211_01,0.47847164
1211_02,0.2703789
1211_03,0.28190055
1211_04,0.4232327
1211_05,0.43549892
1211_06,0.5553143
1211_07,0.5845161
1212_01,0.096311115
1213_01,0.74993616
1214_01,0.67299145
1215_01,0.44116387
1216_01,0.45800623
1218_01,0.016323607
1220_01,0.37734824
1221_01,0.38206258
1221_02,0.048607256
1222_01,0.14402331
1223_01,0.9947906
1225_01,0.7813783
1228_01,0.82465094
1228_02,0.46179187
1229_01,0.47194773
1230_01,0.14752327
1231_01,0.530487
1232_01,0.9952438
1232_02,0.024408344
1233_01,0.5486263
1234_01,0.7862371
1235_01,0.5693933
1236_01,0.211724
1238_01,0.9542061
1238_02,0.9937897
1239_01,0.24149711
1240_01,0.14542998
1242_01,0.9817517
1243_01,0.11777972
1243_02,0.054132126
1246_01,0.089962624
1248_01,0.46055514
1250_01,0.1588244
1254_01,0.17916092
1254_02,0.2023581
1255_01,0.9659783
1255_02,0.97435457
1256_01,0.06877899
1258_01,0.0072250096
1259_01,0.54326886
1260_01,0.5731497
1261_01,0.09222433
1263_01,0.15077513
1264_01,0.16609254
1267_01,0.5342448
1269_01,0.06639325
1271_01,0.64961714
1273_01,0.06341455
1274_01,0.20969687
1278_01,0.5107742
1279_01,0.9892969
1280_01,0.6093072
1281_01,0.5333317
1282_01,0.5862745
1283_01,0.09138425
1284_01,0.9653216
1285_01,0.38973233
1286_01,0.9738151
1287_01,0.9774916
1287_02,0.981119
1287_03,0.17746513
1288_01,0.061258923
1289_01,0.28493467
1289_02,0.13163121
1291_01,0.057965174
1292_01,0.9640599
1292_02,0.39786485
1293_01,0.17892319
1294_01,0.9153882
1294_02,0.90608084
1294_03,0.7711385
1295_01,0.07922935
1299_01,0.6140242
1300_01,0.1888277
1302_01,0.8575555
1304_01,0.67384887
1304_02,0.6209301
1304_03,0.6373707
1304_04,0.5152645
1304_05,0.54406524
1304_06,0.72774243
1306_01,0.73937774
1306_02,0.9840953
1307_01,0.5045229
1308_01,0.97642714
1308_02,0.0032935545
1308_03,0.023663731
1308_04,0.9606253
1309_01,0.073943816
1310_01,0.027365807
1311_01,0.9535299
1311_02,0.11735969
1311_03,0.047810506
1312_01,0.72100055
1316_01,0.9557366
1316_02,0.00723152
1317_01,0.03609043
1322_01,0.5208406
1323_01,0.8919888
1324_01,0.7597934
1324_02,0.6686862
1324_03,0.5668726
1325_01,0.7754251
1325_02,0.21172217
1325_03,0.5856524
1326_01,0.0368926
1326_02,0.07854895
1328_01,0.46422157
1330_01,0.0795856
1330_02,0.5074746
1331_01,0.5877017
1332_01,0.30065572
1333_01,0.22760078
1335_01,0.51387995
1336_01,0.57510656
1337_01,0.19170919
1340_01,0.49626765
1342_01,0.18859246
1345_01,0.09539906
1347_01,0.58978635
1348_01,0.046472628
1348_02,0.99398434
1350_01,0.6780171
1350_02,0.05409621
