PassengerId,y_proba
0103_03,0.62558407
0105_01,0.21663037
0107_01,0.07708605
0108_01,0.60406744
0108_02,0.1947349
0108_03,0.69695175
0110_01,0.007471026
0110_02,0.059460025
0110_03,0.3423178
0110_04,0.9451839
0111_01,0.89107025
0112_01,0.98618907
0113_01,0.6038103
0114_01,0.30881423
0115_01,0.7514205
0116_01,0.6704529
0119_01,0.0061207777
0119_02,0.9557189
0120_01,0.9676239
0122_01,0.06225565
0123_01,0.59726334
0126_01,0.98247355
0127_01,0.07239095
0128_01,0.069941394
0128_02,0.06701449
0129_01,0.5909068
0133_01,0.96756715
0133_02,0.03411761
0134_01,0.64443845
0136_01,0.36547777
0138_01,0.71021247
0138_02,0.13401003
0139_01,0.9939107
0140_01,0.47197992
0140_02,0.053288985
0141_01,0.29811674
0144_01,0.6053046
0146_01,0.3813623
0147_01,0.4542547
0148_01,0.10442688
0149_01,0.5812482
0151_01,0.6655294
0152_01,0.12156107
0160_01,0.03506665
0163_01,0.9446944
0163_02,0.9625338
0164_01,0.44975835
0164_02,0.62778753
0165_01,0.963332
0167_01,0.9749339
0167_02,0.08499914
0169_01,0.55165076
0170_01,0.09669695
0171_01,0.5603263
0172_01,0.42453685
0173_01,0.6130334
0174_01,0.15054037
0177_01,0.007885864
0178_01,0.013259438
0179_01,0.5506854
0179_02,0.65666515
0179_03,0.5388373
0181_01,0.095506884
0182_01,0.9725343
0183_01,0.18239446
0186_01,0.0530731
0188_01,0.4515387
0189_01,0.3704235
0190_01,0.7182853
0192_01,0.6392517
0192_02,0.40074182
0192_03,0.07342638
0193_01,0.9771048
0193_02,0.054003
0193_03,0.9545909
0195_01,0.20294857
0196_01,0.1254266
0197_01,0.234494
0198_01,0.3924235
0199_01,0.56714356
0200_01,0.58609265
0201_01,0.9911211
0201_02,0.99266386
0202_01,0.98758584
0202_02,0.18601844
0203_01,0.9940683
0205_01,0.09419918
0206_01,0.84349763
0207_01,0.5900736
0210_01,0.9444705
0211_01,0.07648133
0211_02,0.97957003
0211_03,0.053102423
0212_01,0.07800108
0212_02,0.05983781
0213_01,0.13413341
0216_01,0.039871663
0217_01,0.07980998
0219_01,0.5560289
0220_01,0.3271025
0220_02,0.38803896
0220_03,0.6048201
0220_04,0.42015165
0220_05,0.09571022
0220_06,0.61122286
0220_07,0.62564886
0221_01,0.17446558
0221_02,0.15721394
0221_03,0.056101777
0221_04,0.5198823
0221_05,0.04158863
0221_06,0.04116606
0221_07,0.5743395
0222_01,0.13127811
0222_02,0.97998
0222_03,0.6117404
0223_01,0.6103856
0224_01,0.044825453
0225_01,0.48390117
0229_01,0.10914298
0231_01,0.02378078
0232_01,0.55603635
0233_01,0.04151168
0234_01,0.47285002
0237_01,0.95970315
0239_01,0.15329914
0240_01,0.9631971
0241_01,0.008193502
0242_01,0.420991
0243_01,0.49516878
0244_01,0.7984828
0244_02,0.97958434
0245_01,0.9846325
0245_02,0.0035832908
0246_01,0.07944416
0248_01,0.020388907
0250_01,0.37617767
0251_01,0.9718525
0252_01,0.32453117
0253_01,0.45603952
0254_01,0.22769935
0255_01,0.8930438
0257_01,0.113609836
0257_02,0.9782691
0258_01,0.18064973
0260_01,0.12982464
0261_01,0.12904137
0263_01,0.46930614
0265_01,0.9770643
0267_01,0.13977273
0269_01,0.7327209
0270_01,0.1060832
0275_01,0.9877669
0277_01,0.90767366
0278_01,0.07692417
0278_02,0.11937563
0281_01,0.92330396
0282_01,0.7551422
0283_01,0.5739161
0283_02,0.42733288
0285_01,0.90310127
0285_02,0.96018934
0286_01,0.51024866
0287_01,0.9728087
0287_02,0.10474433
0288_01,0.21079111
0289_01,0.99433005
0290_01,0.8799206
0290_02,0.99212474
0290_03,0.99235153
0290_04,0.9848727
0291_01,0.9109802
0294_01,0.99301994
0297_01,0.55639637
0298_01,0.9800313
0301_01,0.82353574
0302_01,0.08676253
0303_01,0.6937006
0304_01,0.0054819062
0305_01,0.029678449
0306_01,0.23206548
0307_01,0.8713142
0309_01,0.22161524
0310_01,0.006451495
0313_01,0.3480665
0313_02,0.6218051
0313_03,0.12516725
0313_04,0.7373799
0314_01,0.07105373
0315_01,0.6732343
0316_01,0.9889758
0316_02,0.9908476
0320_01,0.29103303
0320_02,0.29643357
0321_01,0.20398338
0322_01,0.6922667
0324_01,0.6686689
0326_01,0.51438427
0327_01,0.4862795
0330_01,0.9774677
0330_02,0.9888321
0330_03,0.69324934
0331_01,0.098772034
0333_01,0.9785558
0334_01,0.01355229
0336_01,0.13303414
0337_01,0.98289454
0337_02,0.06490137
0337_03,0.9659835
0338_01,0.55135137
0340_01,0.9946495
0341_01,0.54576933
0343_01,0.09046284
0345_01,0.6581952
0346_01,0.8171568
0347_01,0.3545545
0348_01,0.94553167
0348_02,0.46902305
0350_01,0.6430894
0352_01,0.42963275
0355_01,0.7084344
0356_01,0.9868798
0357_01,0.30687305
0358_01,0.48169082
0358_02,0.588985
0359_01,0.31896663
0360_01,0.1644524
0361_01,0.124712564
0365_01,0.13068505
0368_01,0.25967053
0368_02,0.9800695
0369_01,0.21393609
0370_01,0.09494351
0371_01,0.9716883
0372_01,0.019432848
0373_01,0.5155633
0375_01,0.4157168
0376_01,0.46677464
0377_01,0.017854039
0378_01,0.0061818524
0378_02,0.9928306
0378_03,0.015016014
0378_04,0.99147165
0378_05,0.9918947
0378_06,0.3478077
0378_07,0.9921092
0379_01,0.13817148
0380_01,0.96730006
0381_01,0.98526084
0381_02,0.988667
0382_01,0.10754399
0383_01,0.010818165
0383_02,0.58203685
0384_01,0.70144284
0384_02,0.5022049
0385_01,0.19914904
0387_01,0.46566123
0388_01,0.6765725
0389_01,0.16481274
0391_01,0.90177935
0392_01,0.10924176
0395_01,0.006288664
0395_02,0.014739333
0396_01,0.4814326
0397_01,0.97198534
0398_01,0.006743406
0401_01,0.068434164
0401_02,0.03509844
0402_01,0.92974585
0403_01,0.24647877
0405_01,0.15168092
0407_01,0.023528215
0407_02,0.23301387
0407_03,0.49708968
0408_01,0.09310946
0409_01,0.69599825
0410_01,0.21098757
0411_01,0.07891434
0412_01,0.9335386
0413_01,0.10135231
0415_01,0.63055754
0417_01,0.9828795
0417_02,0.0067152875
0417_03,0.97388536
0423_01,0.960152
0425_01,0.09238276
0425_02,0.9853157
0425_03,0.9744862
0427_01,0.48015386
0428_01,0.5971092
0429_01,0.97015524
0429_02,0.9801051
0430_01,0.7045327
0431_01,0.9669266
0432_01,0.06438755
0433_01,0.97179586
0433_02,0.0033431128
0434_01,0.97350967
0435_01,0.51386416
0436_01,0.45515007
0436_02,0.15115383
0437_01,0.11354561
0437_02,0.63032407
0438_01,0.9912611
0439_01,0.153344
0441_01,0.15976135
0442_01,0.6071681
0444_01,0.06231014
0444_02,0.051388074
0445_01,0.079614796
0445_02,0.09412089
0446_01,0.98629653
0447_01,0.6399651
0448_01,0.08501701
0448_02,0.5103001
0449_01,0.53791416
0452_01,0.6203512
0453_01,0.990482
0453_02,0.976169
0453_03,0.9921091
0454_01,0.98172367
0454_02,0.99233216
0454_03,0.9919621
0456_01,0.2069066
0457_01,0.5595976
0457_02,0.5518404
0457_03,0.5265928
0458_01,0.99175894
0459_01,0.09707765
0460_01,0.5265345
0461_01,0.7368784
0461_02,0.12912747
0461_03,0.717221
0462_01,0.70962703
0463_01,0.04920111
0463_02,0.093566544
0465_01,0.042096406
0465_02,0.3128414
0466_01,0.5348722
0468_01,0.7783929
0470_01,0.96673125
0470_02,0.96988916
0471_01,0.0025777332
0471_02,0.98624116
0472_01,0.24828854
0474_01,0.6097145
0475_01,0.12493982
0476_01,0.14982612
0476_02,0.9686378
0476_03,0.9788826
0477_01,0.042721312
0480_01,0.093259946
0481_01,0.53937584
0482_01,0.15547714
0482_02,0.15450247
0485_01,0.06704639
0487_01,0.022132307
0488_01,0.65817297
0490_01,0.5540727
0498_01,0.96750945
0498_02,0.9938798
0499_01,0.977886
0499_02,0.33545476
0500_01,0.4103319
0501_01,0.3902932
0502_01,0.45430583
0503_01,0.9279868
0503_02,0.108108655
0503_03,0.12420253
0504_01,0.9923533
0504_02,0.993256
0504_03,0.98215866
0504_04,0.8502123
0504_05,0.99339646
0504_06,0.9935735
0506_01,0.96857995
0507_01,0.4010207
0510_01,0.95917845
0512_01,0.98088133
0512_02,0.98211896
0513_01,0.53848255
0515_01,0.99029845
0516_01,0.06456125
0517_01,0.052664805
0518_01,0.9480654
0519_01,0.41947237
0520_01,0.17263047
0521_01,0.2568411
0522_01,0.3682653
0523_01,0.3202936
0525_01,0.59538066
0527_01,0.14643197
0527_02,0.9759202
0528_01,0.0043865093
0529_01,0.5384821
0531_01,0.7405159
0531_02,0.6269131
0533_01,0.0746604
0534_01,0.0028089336
0534_02,0.21255597
0537_01,0.06681971
0538_01,0.5869006
0539_01,0.97781783
0539_02,0.9865553
0539_03,0.98764
0539_04,0.9786159
0539_05,0.006511419
0540_01,0.9675927
0540_02,0.07810971
0542_01,0.06117182
0545_01,0.1038454
0546_01,0.23588228
0547_01,0.5890516
0548_01,0.5489892
0549_01,0.17958125
0549_02,0.9735762
0550_01,0.08417135
0551_01,0.0912189
0552_01,0.9945837
0553_01,0.9736025
0553_02,0.9575698
0555_01,0.9861922
0555_02,0.038864672
0556_01,0.83348286
0559_01,0.45523152
0560_01,0.57891643
0560_02,0.46681452
0560_03,0.08883868
0561_01,0.08030902
0563_01,0.16749087
0564_01,0.9841175
0564_02,0.9649771
0564_03,0.006368728
0565_01,0.11319979
0566_01,0.7033143
0567_01,0.6580844
0568_01,0.06597538
0568_02,0.9858557
0569_01,0.5168652
0570_01,0.94474995
0571_01,0.98429364
0571_02,0.97016096
0571_03,0.97386056
0571_04,0.9645836
0571_05,0.9863062
0571_06,0.013364261
0571_07,0.9733223
0572_01,0.079106614
0573_01,0.2688063
0575_01,0.9406021
0576_01,0.7473861
0577_01,0.17785552
0579_01,0.6445193
0579_02,0.3277131
0580_01,0.3839558
0581_01,0.42798972
0582_01,0.96229017
0583_01,0.9815279
0583_02,0.98763645
0583_03,0.9680567
0585_01,0.9701783
0585_02,0.97782403
0585_03,0.12124489
0586_01,0.9630853
0587_01,0.10223627
0588_01,0.59425175
0589_01,0.6562072
0590_01,0.063211925
0591_01,0.61311036
0593_01,0.040918972
0594_01,0.6310955
0594_02,0.101930976
0596_01,0.20507321
0597_01,0.49539247
0597_02,0.50809234
0598_01,0.51165664
0599_01,0.9528214
0599_02,0.9461835
0599_03,0.04081518
0599_04,0.9780251
0600_01,0.99033034
0602_01,0.9690689
0602_02,0.2423366
0602_03,0.97508794
0603_01,0.12695368
0607_01,0.005888957
0607_02,0.4046511
0607_03,0.16344203
0608_01,0.3371225
0609_01,0.17961684
0610_01,0.11332816
0611_01,0.47718722
0612_01,0.932555
0614_01,0.32363918
0615_01,0.5028257
0615_02,0.3817367
0615_03,0.7126757
0618_01,0.47775227
0618_02,0.19912283
0619_01,0.99418527
0619_02,0.9955584
0623_01,0.52495956
0628_01,0.084393606
0629_01,0.05505083
0630_01,0.96280015
0631_01,0.9690422
0633_01,0.16218045
0634_01,0.29708678
0635_01,0.85653895
0635_02,0.12969634
0636_01,0.11416173
0636_02,0.06929219
0637_01,0.36802512
0638_01,0.9798275
0639_01,0.45846254
0641_01,0.035824504
0642_01,0.9544446
0642_02,0.9130222
0642_03,0.5393893
0642_04,0.9943077
0642_05,0.99427015
0643_01,0.15612987
0644_01,0.89223003
0645_01,0.094168074
0646_01,0.99550664
0647_01,0.97217286
0647_02,0.9750767
0647_03,0.4055016
0650_01,0.5427444
0653_01,0.63413787
0655_01,0.26775756
0656_01,0.036480624
0657_01,0.56453186
0657_02,0.36451846
0658_01,0.4634145
0659_01,0.47566676
0660_01,0.6731633
0661_01,0.051010232
0663_01,0.14631608
0664_01,0.0038830556
0665_01,0.97022736
0665_02,0.086940214
0668_01,0.11481704
0669_01,0.18489185
0671_01,0.41139346
0672_01,0.04350133
0674_01,0.4810078
0677_01,0.56948936
0678_01,0.5017966
0679_01,0.13636549
0680_01,0.59430724
0680_02,0.43076238
0680_03,0.38926476
0682_01,0.97411823
0683_01,0.38113016
0684_01,0.81022847
0684_02,0.9640969
0684_03,0.9808526
0685_01,0.33473277
0686_01,0.97583455
0686_02,0.061569013
0687_01,0.029612252
0688_01,0.042910878
0689_01,0.9902319
0690_01,0.96855
0691_01,0.5051964
0691_02,0.6476436
0691_03,0.63273156
0693_01,0.9745806
0693_02,0.067283705
0696_01,0.43501925
0697_01,0.5853976
0699_01,0.9892235
0699_02,0.098277435
0701_01,0.97642136
0702_01,0.23122975
0703_01,0.4337855
0704_01,0.4458579
0705_01,0.6398705
0707_01,0.5221492
0709_01,0.94000757
0709_02,0.9730059
0709_03,0.9733602
0710_01,0.07387518
0712_01,0.03844904
0712_02,0.95477074
0713_01,0.061821483
0714_01,0.4631833
0714_02,0.48584595
0714_03,0.5987648
0714_04,0.64742166
0714_05,0.45651683
0714_06,0.6737968
0714_07,0.6946219
0715_01,0.9660975
0718_01,0.13706979
0719_01,0.32150543
0724_01,0.029746288
0726_01,0.48567256
0727_01,0.15414038
0728_01,0.18789157
0729_01,0.5809121
0732_01,0.63850415
0733_01,0.1506914
0734_01,0.09929073
0736_01,0.24349625
0737_01,0.9554349
0738_01,0.96665084
0740_01,0.018924905
0740_02,0.9874512
0740_03,0.41866088
0743_01,0.5503656
0746_01,0.48347554
0750_01,0.15313227
0753_01,0.9708123
0753_02,0.023207743
0753_03,0.9844683
0754_01,0.9806889
0756_01,0.9954106
0756_02,0.009806163
0756_03,0.99297035
0757_01,0.2392724
0761_01,0.944184
0762_01,0.5656654
0764_01,0.42375427
0765_01,0.18355815
0765_02,0.09838134
0767_01,0.28631133
0768_01,0.007985209
0768_02,0.9406556
0769_01,0.99427366
0770_01,0.6177114
0770_02,0.4135291
0770_03,0.44821176
0770_04,0.49591604
0770_05,0.7052611
0770_06,0.4125282
0771_01,0.4120509
0772_01,0.0058121653
0772_02,0.9726285
0772_03,0.9234331
0772_04,0.94780505
0773_01,0.13140908
0776_01,0.8352588
0777_01,0.35819143
0779_01,0.18362705
0781_01,0.14366671
0782_01,0.98112804
0784_01,0.99369323
0785_01,0.072788514
0786_01,0.5206971
0787_01,0.39440894
0788_01,0.09898551
0789_01,0.031071592
0789_02,0.0130771
0789_03,0.89175254
0790_01,0.4929573
0791_01,0.58857644
0793_01,0.058629327
0794_01,0.97773284
0794_02,0.9780933
0795_01,0.10204579
0796_01,0.98673457
0797_01,0.09841259
0798_01,0.9686676
0799_01,0.22127125
0802_01,0.97318304
0805_01,0.84427416
0806_01,0.098567605
0806_02,0.4371317
0808_01,0.4345127
0809_01,0.9094001
0809_02,0.101710245
0809_03,0.09498267
0809_04,0.96324444
0811_01,0.08304492
0811_02,0.9809127
0811_03,0.96627605
0813_01,0.97022897
0815_01,0.3653896
0816_01,0.007906651
0817_01,0.577073
0818_01,0.9351652
0819_01,0.6080828
0820_01,0.62200177
0820_02,0.118064925
0822_01,0.33068848
0823_01,0.5759791
0823_02,0.6500501
0824_01,0.09206444
0825_01,0.6203032
0826_01,0.4923985
0828_01,0.13886912
0828_02,0.25802463
0829_01,0.94253445
0830_01,0.09175485
0833_01,0.9760026
0834_01,0.08826247
0835_01,0.12649474
0836_01,0.39803186
0839_01,0.0063554235
0840_01,0.28796718
0845_01,0.31233206
0846_01,0.61228174
0848_01,0.9598533
0848_02,0.9747194
0849_01,0.93873084
0849_02,0.9946655
0850_01,0.54005224
0851_01,0.33276236
0853_01,0.81495297
0859_01,0.48147473
0860_01,0.18991706
0863_01,0.5330353
0863_02,0.48892722
0863_03,0.5809633
0865_01,0.9946688
0865_02,0.9948672
0867_01,0.68338066
0868_01,0.52100897
0869_01,0.62925446
0870_01,0.22755662
0871_01,0.9580549
0873_01,0.010035001
0874_01,0.65507305
0875_01,0.4076895
0876_01,0.61579454
0877_01,0.98890936
0878_01,0.16050646
0879_01,0.17143026
0881_01,0.049131528
0883_01,0.065640666
0885_01,0.48358887
0885_02,0.67252576
0889_01,0.7308447
0889_02,0.981455
0890_01,0.2535002
0893_01,0.63742304
0898_01,0.44808093
0899_01,0.48266977
0899_02,0.58804
0901_01,0.8989393
0902_01,0.14745644
0903_01,0.7384895
0904_01,0.13589019
0905_01,0.22497158
0906_01,0.6429733
0907_01,0.0043519274
0907_02,0.31974277
0910_01,0.47680393
0911_01,0.043576155
0911_02,0.09768472
0912_01,0.9869029
0913_01,0.0057532443
0915_01,0.087841526
0918_01,0.083675966
0919_01,0.14195158
0921_01,0.5892453
0922_01,0.9796752
0922_02,0.09228232
0923_01,0.9205772
0923_02,0.9925648
0924_01,0.39383754
0925_01,0.45817885
0925_02,0.97878015
0925_03,0.97151214
0926_01,0.9926356
0926_02,0.04143467
0927_01,0.5542576
0928_01,0.57319653
0930_01,0.088040136
0930_02,0.6952371
0931_01,0.10775354
0932_01,0.88488215
0933_01,0.8364364
0933_02,0.019161033
0935_01,0.1312267
0938_01,0.1174498
0938_02,0.68379736
0938_03,0.55204725
0939_01,0.82282794
0940_01,0.3638917
0941_01,0.051069897
0942_01,0.14387167
0944_01,0.116721705
0944_02,0.5725158
0946_01,0.13321288
0947_01,0.23021212
0949_01,0.8258379
0951_01,0.5470119
0952_01,0.24293323
0953_01,0.17218253
0955_01,0.7710973
0956_01,0.68106735
0957_01,0.96847457
0960_01,0.22913241
0961_01,0.5841809
0964_01,0.9628174
0964_02,0.97451943
0965_01,0.07955737
0966_01,0.06528631
0968_01,0.07594861
0969_01,0.9647004
0970_01,0.58064383
0971_01,0.49245825
0972_01,0.18746379
0975_01,0.7061062
0976_01,0.5160388
0978_01,0.15303892
0979_01,0.92433864
0982_01,0.4820776
0982_02,0.28621793
0983_01,0.6761149
0984_01,0.11933665
0984_02,0.6271757
0984_03,0.17552392
0984_04,0.47261444
0984_05,0.32419825
0984_06,0.46742302
0984_07,0.5012851
0984_08,0.3859412
0985_01,0.32014123
0987_01,0.1251156
0988_01,0.7403035
0988_02,0.2548594
0989_01,0.5073025
0990_01,0.36419925
0991_01,0.51427424
0992_01,0.9216984
0992_02,0.0060176724
0992_03,0.4711965
0992_04,0.06064118
0992_05,0.9892246
0992_06,0.051136352
0993_01,0.16578683
0994_01,0.4250656
0994_02,0.16336918
0995_01,0.9890107
0997_01,0.5578132
0998_01,0.97046554
1000_01,0.17115077
1001_01,0.5383715
1002_01,0.95327175
1002_02,0.12302758
1002_03,0.98068225
1004_01,0.9649903
1005_01,0.101102866
1006_01,0.099715225
1006_02,0.65623677
1006_03,0.5819174
1008_01,0.99615335
1008_02,0.9947009
1011_01,0.06458585
1011_02,0.5646719
1012_01,0.48276106
1013_01,0.45049438
1014_01,0.97390664
1015_01,0.2823173
1017_01,0.120057546
1018_01,0.42822665
1019_01,0.84690726
1020_01,0.9593295
1022_01,0.095250465
1024_01,0.1260297
1024_02,0.7117073
1024_03,0.15562263
1024_04,0.7901231
1025_01,0.12048866
1026_01,0.4168585
1027_01,0.91804963
1027_02,0.11037985
1027_03,0.10632845
1027_04,0.9520606
1029_01,0.959713
1030_01,0.10827398
1031_01,0.15976784
1032_01,0.55192673
1033_01,0.49724287
1034_01,0.0740041
1035_01,0.74651235
1036_01,0.6340513
1038_01,0.20757666
1040_01,0.23325665
1041_01,0.9484154
1043_01,0.10807757
1045_01,0.838727
1045_02,0.0051558437
1046_01,0.070686296
1047_01,0.3590851
1048_01,0.6117522
1049_01,0.9705216
1049_02,0.9563672
1051_01,0.2878818
1052_01,0.38753182
1053_01,0.19194944
1054_01,0.69980896
1056_01,0.9613081
1056_02,0.9792768
1057_01,0.9883834
1058_01,0.06442835
1060_01,0.18990846
1062_01,0.3236223
1063_01,0.06929393
1063_02,0.9718579
1065_01,0.96459043
1066_01,0.9739801
1068_01,0.58513594
1071_01,0.3469978
1075_01,0.99379826
1075_02,0.99366647
1076_01,0.3954793
1077_01,0.12183877
1078_01,0.7366135
1079_01,0.14912243
1080_01,0.72132474
1082_01,0.06548463
1083_01,0.9645411
1083_02,0.9672551
1083_03,0.052681178
1084_01,0.14716125
1085_01,0.3937747
1086_01,0.57835054
1086_02,0.3584723
1086_03,0.5709866
1086_04,0.14026704
1086_05,0.42931777
1088_01,0.5391365
1089_01,0.98933905
1089_02,0.2917536
1091_01,0.9748742
1093_01,0.10448831
1094_01,0.11869423
1095_01,0.95054895
1096_01,0.10904695
1097_01,0.641142
1099_01,0.7661162
1100_01,0.13114218
1100_02,0.9390065
1100_03,0.03135237
1100_04,0.116120115
1102_01,0.09425289
1105_01,0.19683287
1108_01,0.20310311
1108_02,0.9757846
1110_01,0.012298835
1110_02,0.99002
1112_01,0.9869482
1113_01,0.16894656
1114_01,0.055748962
1114_02,0.3646612
1115_01,0.54680526
1116_01,0.3112774
1116_02,0.9448269
1116_03,0.44529462
1117_01,0.08054806
1121_01,0.14767027
1123_01,0.0052051796
1127_01,0.99489725
1129_01,0.09006252
1130_01,0.59214234
1130_02,0.84755075
1132_01,0.6766671
1133_01,0.18181358
1134_01,0.9689366
1136_01,0.8720538
1140_01,0.6856326
1140_02,0.9949996
1140_03,0.9967054
1141_01,0.5314668
1142_01,0.18077415
1144_01,0.34506115
1144_02,0.18239856
1144_03,0.26625872
1146_01,0.061259437
1147_01,0.9685645
1148_01,0.98979837
1148_02,0.005448312
1148_03,0.5542439
1148_04,0.96737957
1148_05,0.97741365
1148_06,0.9825238
1148_07,0.02837443
1149_01,0.598783
1149_02,0.40926534
1149_03,0.5359488
1149_04,0.6204913
1149_05,0.6445074
1150_01,0.76118195
1152_01,0.60214645
1153_01,0.5179821
1154_01,0.9481185
1154_02,0.96218747
1154_03,0.982489
1155_01,0.47794476
1155_02,0.5437118
1156_01,0.06946768
1156_02,0.9947357
1161_01,0.9929783
1161_02,0.012995754
1162_01,0.9624373
1163_01,0.7076234
1165_01,0.3980447
1165_02,0.1491698
1165_03,0.97064173
1165_04,0.9750231
1166_01,0.39886206
1167_01,0.97609866
1168_01,0.14417073
1169_01,0.0631795
1170_01,0.16045655
1173_01,0.49493775
1174_01,0.5604983
1175_01,0.970255
1177_01,0.9803333
1178_01,0.41495544
1179_01,0.9950924
1180_01,0.6206567
1182_01,0.9759122
1182_02,0.028811377
1182_03,0.7206162
1185_01,0.10180794
1186_01,0.49561676
1186_02,0.27704608
1186_03,0.5403224
1186_04,0.5418876
1186_05,0.33746594
1187_01,0.49179244
1187_02,0.4428206
1187_03,0.4790117
1188_01,0.055903338
1190_01,0.40508628
1191_01,0.05477064
1192_01,0.12899129
1193_01,0.9948174
1193_02,0.996367
1195_01,0.5700865
1197_01,0.3391655
1198_01,0.69651985
1199_01,0.2093457
1203_01,0.013100128
1206_01,0.17436013
1208_01,0.11404035
1210_01,0.46722737
1210_02,0.10653617
1211_01,0.47307974
1211_02,0.2615411
1211_03,0.27636814
1211_04,0.41538268
1211_05,0.45494565
1211_06,0.5569198
1211_07,0.5932684
1212_01,0.09607344
1213_01,0.76939595
1214_01,0.66300505
1215_01,0.4447421
1216_01,0.46699485
1218_01,0.014318794
1220_01,0.3584831
1221_01,0.37472415
1221_02,0.05218144
1222_01,0.14208439
1223_01,0.99480754
1225_01,0.79662174
1228_01,0.8292923
1228_02,0.45690745
1229_01,0.47081733
1230_01,0.15638258
1231_01,0.5415522
1232_01,0.9947014
1232_02,0.024879834
1233_01,0.5539185
1234_01,0.7882697
1235_01,0.56949586
1236_01,0.20863676
1238_01,0.948341
1238_02,0.99326277
1239_01,0.25319663
1240_01,0.14205913
1242_01,0.9812149
1243_01,0.10454968
1243_02,0.056743942
1246_01,0.08815995
1248_01,0.46762043
1250_01,0.15711853
1254_01,0.17019106
1254_02,0.20306751
1255_01,0.9673349
1255_02,0.97399694
1256_01,0.070078515
1258_01,0.0073191924
1259_01,0.5560976
1260_01,0.5755725
1261_01,0.08773036
1263_01,0.16073409
1264_01,0.15592657
1267_01,0.53602827
1269_01,0.06637454
1271_01,0.65113336
1273_01,0.06344442
1274_01,0.21940866
1278_01,0.5108181
1279_01,0.989488
1280_01,0.63332874
1281_01,0.53572124
1282_01,0.5996907
1283_01,0.089466475
1284_01,0.9660865
1285_01,0.38440317
1286_01,0.9725224
1287_01,0.9765561
1287_02,0.9808971
1287_03,0.1721402
1288_01,0.058361463
1289_01,0.27916083
1289_02,0.1317377
1291_01,0.057307053
1292_01,0.96316224
1292_02,0.3875879
1293_01,0.18631049
1294_01,0.9164588
1294_02,0.9073391
1294_03,0.778159
1295_01,0.07584013
1299_01,0.601624
1300_01,0.18607202
1302_01,0.8587847
1304_01,0.6488347
1304_02,0.6290808
1304_03,0.63233954
1304_04,0.54152524
1304_05,0.57500184
1304_06,0.73709977
1306_01,0.73226166
1306_02,0.9849084
1307_01,0.5079764
1308_01,0.97837037
1308_02,0.0031020478
1308_03,0.022585837
1308_04,0.96445066
1309_01,0.07419409
1310_01,0.027704453
1311_01,0.95819646
1311_02,0.12583521
1311_03,0.039903477
1312_01,0.719178
1316_01,0.95721465
1316_02,0.006311183
1317_01,0.0352213
1322_01,0.5228691
1323_01,0.8949107
1324_01,0.75714815
1324_02,0.65952736
1324_03,0.5741391
1325_01,0.7704844
1325_02,0.20487508
1325_03,0.5759053
1326_01,0.038524874
1326_02,0.0780475
1328_01,0.45520386
1330_01,0.0845429
1330_02,0.5106306
1331_01,0.5865177
1332_01,0.30403495
1333_01,0.22611754
1335_01,0.50824004
1336_01,0.58120805
1337_01,0.18013349
1340_01,0.5005598
1342_01,0.19861712
1345_01,0.08693264
1347_01,0.6005205
1348_01,0.048639037
1348_02,0.99321556
1350_01,0.68437225
1350_02,0.04984652
